"Bradao_OsPobres" "Braga_Viriato" "Campos_FilhaCabinda" "CasteloBranco_AmorPerdicao" "CasteloBranco_BrilhantesBrasileiro" "CasteloBranco_CaveiraMartir" "Dinis_FamiliaIngleza" "Dinis_Pupilas" "Herculano_EuricoPresbitero" "Macedo_ChristaoNovo" "Pimentel_Annel" "Queiros_CasaRamirez" "Queiros_CidadesSerranas" "Queiros_Maias"
"systema" 0 0 0.00706065099202146 0 0 0 0.00930194100502305 0 0 0.0164710726786082 0.00176756517896597 0 0 0.0027125877635166
"temperamento" 0.00245917765099351 0.00328407224958949 0 0.00206462269020337 0 0.00173804226918799 0.00310064700167435 0.00104865771812081 0 0 0.00176756517896597 0.00187830464222992 0.00439020107120906 0.0031646857241027
"tendes" 0.00245917765099351 0.00492610837438424 0 0 0 0 0 0.00314597315436242 0.00548195523069895 0.0411776816965205 0.00176756517896597 0 0 0.0004520979605861
"tipo" 0 0.0164203612479475 0 0 0.0020503988025671 0 0 0.00734060402684564 0.00548195523069895 0 0 0 0.00146340035706969 0
"tiros" 0 0 0 0.0061938680706101 0 0.00521412680756396 0 0.00209731543624161 0.0109639104613979 0.0082355363393041 0.00176756517896597 0.00281745696334489 0 0.0009041959211722
"tomada" 0 0.00164203612479475 0.00353032549601073 0 0 0 0.00103354900055812 0.00104865771812081 0.00182731841023298 0 0.0141405214317278 0.00281745696334489 0.00146340035706969 0.0022604898029305
"torrentes" 0.014755065905961 0 0 0 0 0 0 0.00104865771812081 0.0255824577432618 0 0.00176756517896597 0 0 0
"tosse" 0.0122958882549675 0 0 0.00206462269020337 0 0.00173804226918799 0 0.00209731543624161 0 0.00411776816965205 0.00176756517896597 0.00281745696334489 0.00146340035706969 0.0031646857241027
"trajos" 0 0.00985221674876847 0 0 0.0041007976051342 0 0 0.00314597315436242 0.0146185472818639 0.0123533045089561 0 0 0 0
"traziam" 0.00245917765099351 0.013136288998358 0 0 0 0 0.00103354900055812 0.00104865771812081 0.00548195523069895 0 0 0.000939152321114962 0.00292680071413937 0.0022604898029305
"ulterior" 0 0.0328407224958949 0 0 0 0 0.00103354900055812 0.00104865771812081 0 0 0 0 0 0
"unidos" 0.00737753295298052 0.00492610837438424 0 0.0061938680706101 0 0 0.00103354900055812 0 0.00913659205116491 0 0.0070702607158639 0 0.00146340035706969 0.0009041959211722
"vapor" 0 0.00164203612479475 0.0211819529760644 0.00206462269020337 0 0 0.00413419600223247 0.00104865771812081 0.00182731841023298 0 0 0.000939152321114962 0.00585360142827875 0.0013562938817583
"verem" 0.014755065905961 0.00164203612479475 0.00353032549601073 0.00412924538040673 0 0.00173804226918799 0.00310064700167435 0.00419463087248322 0.00365463682046597 0 0.00353513035793195 0 0 0
"voltado" 0 0.00164203612479475 0.00353032549601073 0.00206462269020337 0.0082015952102684 0.00347608453837597 0.00413419600223247 0.00104865771812081 0.00182731841023298 0 0 0 0.00146340035706969 0.0027125877635166
"abafada" 0 0.00164203612479475 0.00353032549601073 0.00412924538040673 0.0020503988025671 0 0.00103354900055812 0.00104865771812081 0 0 0 0.00469576160557481 0.00439020107120906 0.0027125877635166
"absurdo" 0 0 0 0 0.0061511964077013 0.00173804226918799 0 0.00314597315436242 0 0 0 0.000939152321114962 0.00146340035706969 0.0054251755270332
"acacias" 0 0 0.00353032549601073 0 0 0 0.00103354900055812 0 0 0 0 0 0 0.0085898612511359
"achavam" 0.00491835530198702 0.013136288998358 0.00353032549601073 0.00206462269020337 0 0 0.00103354900055812 0.00104865771812081 0.00913659205116491 0 0.00176756517896597 0 0 0.0004520979605861
"admirar" 0 0 0 0 0 0 0.00413419600223247 0.00209731543624161 0 0 0.00176756517896597 0.00281745696334489 0.00585360142827875 0.0031646857241027
"adorava" 0 0 0.0105909764880322 0 0.0061511964077013 0 0 0 0.00365463682046597 0 0 0.00187830464222992 0 0.0049730775664471
"afeto" 0 0.00328407224958949 0 0.00412924538040673 0.0020503988025671 0 0 0.00734060402684564 0.0164458656920968 0 0 0 0 0
"affeição" 0 0 0.0317729294640966 0 0 0 0.00413419600223247 0 0 0 0 0 0 0.0036167836846888
"ajoelhou" 0 0.00164203612479475 0 0.0103231134510168 0.0061511964077013 0.00173804226918799 0.00103354900055812 0 0.00730927364093193 0.0123533045089561 0.00353513035793195 0.000939152321114962 0 0
"ajuntou" 0 0 0.00706065099202146 0.0123877361412202 0.0123023928154026 0.00347608453837597 0.00103354900055812 0 0 0 0 0 0 0.0018083918423444
"alentejo" 0 0.013136288998358 0 0 0 0.00173804226918799 0 0 0 0 0 0.00939152321114962 0.00292680071413937 0
"anoitecer" 0 0 0 0.0061938680706101 0.0041007976051342 0 0.00206709800111623 0 0.00730927364093193 0 0.00883782589482987 0 0.00292680071413937 0.0013562938817583
"aprender" 0.00737753295298052 0 0 0 0.0020503988025671 0 0.00103354900055812 0.00838926174496644 0 0.00411776816965205 0.00353513035793195 0.000939152321114962 0.00439020107120906 0.0004520979605861
"assassino" 0 0 0 0.0206462269020337 0 0 0 0 0.00730927364093193 0.00411776816965205 0.00353513035793195 0.00187830464222992 0 0.0009041959211722
"assumpto" 0 0 0 0 0 0 0.0144696860078136 0 0 0.00411776816965205 0.0070702607158639 0 0 0.0009041959211722
"atanagildo" 0 0 0 0 0 0 0 0 0.0383736866148926 0 0 0 0 0
"atravessando" 0.00245917765099351 0.00492610837438424 0.00706065099202146 0 0 0 0.00103354900055812 0.00104865771812081 0.0127912288716309 0.00411776816965205 0 0.00281745696334489 0 0.0009041959211722
"bacharel" 0 0 0 0.0061938680706101 0.0061511964077013 0.0104282536151279 0.00103354900055812 0 0 0 0 0.00281745696334489 0 0.0022604898029305
"bebeu" 0 0 0 0.0061938680706101 0.0020503988025671 0.00521412680756396 0 0 0 0 0 0.00281745696334489 0.00439020107120906 0.0036167836846888
"beijando" 0 0.00492610837438424 0.0141213019840429 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00310064700167435 0.00209731543624161 0 0 0 0 0 0.0022604898029305
"bica" 0.00491835530198702 0 0 0 0 0 0 0.00104865771812081 0 0 0.00176756517896597 0.0140872848167244 0.00292680071413937 0
"bonitas" 0 0 0.00353032549601073 0.00412924538040673 0.0041007976051342 0 0.00413419600223247 0.00734060402684564 0 0 0 0 0 0.0022604898029305
"brasil" 0.00245917765099351 0 0.00353032549601073 0 0.0164031904205368 0.00869021134593993 0 0.00314597315436242 0 0.00411776816965205 0 0.000939152321114962 0.00146340035706969 0
"brown" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0094940571723081
"caía" 0.00491835530198702 0.00492610837438424 0 0 0 0.00521412680756396 0.00310064700167435 0 0.00365463682046597 0 0.00176756517896597 0 0.00585360142827875 0.0013562938817583
"carinhosa" 0 0 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00173804226918799 0.00103354900055812 0.00209731543624161 0.00182731841023298 0 0.0070702607158639 0.00187830464222992 0.00292680071413937 0.0022604898029305
"carlinhos" 0 0 0 0 0 0 0.00310064700167435 0 0 0 0 0 0 0.0081377632905498
"carnes" 0 0.00492610837438424 0 0 0 0.00869021134593993 0 0 0.00182731841023298 0.0247066090179123 0 0.00187830464222992 0.00439020107120906 0.0004520979605861
"catre" 0 0 0 0.00206462269020337 0.0020503988025671 0.00173804226918799 0 0 0 0 0.0229783473265577 0.00187830464222992 0.00146340035706969 0.0009041959211722
"cera" 0 0 0 0.00206462269020337 0 0.00347608453837597 0 0.00314597315436242 0 0 0 0.000939152321114962 0.00731700178534844 0.0040688816452749
"chambre" 0 0 0 0 0 0 0.00206709800111623 0 0 0 0 0 0 0.0085898612511359
"cobriam" 0.00245917765099351 0.00656814449917898 0 0 0 0 0.00103354900055812 0.00314597315436242 0 0.00411776816965205 0.00176756517896597 0.00187830464222992 0.00878040214241812 0.0009041959211722
"comadre" 0 0 0 0.00206462269020337 0.0020503988025671 0 0.00413419600223247 0.00734060402684564 0 0 0 0.00375660928445985 0.00585360142827875 0
"compreendeu" 0 0.0180623973727422 0 0.00206462269020337 0 0.00347608453837597 0 0.00419463087248322 0 0 0 0.000939152321114962 0.00292680071413937 0
"consolar" 0 0 0 0.0061938680706101 0 0.00173804226918799 0 0.00209731543624161 0.00182731841023298 0 0.00176756517896597 0.00281745696334489 0.00439020107120906 0.0031646857241027
"correspondente" 0 0.00164203612479475 0 0 0.0020503988025671 0 0.0134361370072555 0.00104865771812081 0 0 0.00353513035793195 0 0 0.0013562938817583
"cozinheira" 0 0 0 0 0.0041007976051342 0.00869021134593993 0 0 0 0 0 0.00657406624780473 0 0.0031646857241027
"cremilde" 0 0 0 0 0 0 0 0 0.0383736866148926 0 0 0 0 0
"crenças" 0 0.00164203612479475 0.00706065099202146 0 0.0061511964077013 0.00173804226918799 0.00310064700167435 0.00419463087248322 0.00365463682046597 0.0123533045089561 0 0 0 0.0009041959211722
"declaração" 0 0.00328407224958949 0 0 0.0020503988025671 0 0.00103354900055812 0.00104865771812081 0 0 0.00176756517896597 0.000939152321114962 0.00146340035706969 0.0058772734876193
"degredo" 0 0 0 0.0330339630432538 0 0.00521412680756396 0 0.00104865771812081 0 0 0.00176756517896597 0 0 0
"demorava" 0 0.00328407224958949 0 0.0061938680706101 0.0041007976051342 0.00521412680756396 0.00206709800111623 0.00104865771812081 0 0 0.00353513035793195 0.00187830464222992 0.00146340035706969 0.0013562938817583
"desapareceu" 0.00245917765099351 0.00164203612479475 0 0 0.0020503988025671 0.00173804226918799 0 0.00209731543624161 0.0219278209227958 0 0 0.000939152321114962 0.00292680071413937 0
"descoberto" 0.00245917765099351 0 0.00353032549601073 0.00206462269020337 0 0.00173804226918799 0.00206709800111623 0.00419463087248322 0 0.00411776816965205 0.00353513035793195 0.00187830464222992 0 0.0027125877635166
"desfazer" 0 0.00164203612479475 0.00706065099202146 0 0 0.00521412680756396 0 0 0.00365463682046597 0 0.00530269553689792 0.00187830464222992 0 0.0036167836846888
"destemido" 0 0.0197044334975369 0.00353032549601073 0 0 0.00173804226918799 0 0.00104865771812081 0 0.0123533045089561 0.00176756517896597 0.00187830464222992 0 0
"dezembro" 0 0 0 0 0 0.00521412680756396 0 0.00104865771812081 0.00182731841023298 0 0.0106053910737958 0.00563491392668977 0 0.0018083918423444
"differença" 0 0 0 0 0 0 0.00826839200446493 0 0 0.0123533045089561 0.00353513035793195 0 0 0.0036167836846888
"dispunha" 0 0.00492610837438424 0.0105909764880322 0 0 0.00173804226918799 0.00413419600223247 0 0 0.0288243771875643 0 0.00187830464222992 0 0.0004520979605861
"dominó" 0 0 0 0 0 0 0.00413419600223247 0 0 0 0 0 0 0.0076856653299637
"dourados" 0 0.00164203612479475 0.00353032549601073 0 0.0020503988025671 0.00347608453837597 0.00103354900055812 0 0.00730927364093193 0.00411776816965205 0 0.00281745696334489 0.00146340035706969 0.0027125877635166
"eloquencia" 0 0 0 0 0 0 0.00826839200446493 0 0 0 0.00883782589482987 0 0 0.0036167836846888
"empresa" 0.00245917765099351 0.00492610837438424 0 0.00206462269020337 0.0020503988025671 0.00173804226918799 0 0.00419463087248322 0.00730927364093193 0.0123533045089561 0 0.000939152321114962 0.00292680071413937 0
"enchiam" 0.00491835530198702 0 0 0 0 0.00173804226918799 0.00206709800111623 0.00104865771812081 0.00365463682046597 0 0 0.000939152321114962 0.00292680071413937 0.004520979605861
"encostada" 0 0 0.00353032549601073 0.00412924538040673 0 0.00695216907675195 0 0.00314597315436242 0.00365463682046597 0 0 0.00187830464222992 0.00292680071413937 0.0022604898029305
"engano" 0 0.00656814449917898 0 0.00206462269020337 0.0061511964077013 0.00347608453837597 0.00310064700167435 0.00104865771812081 0.00182731841023298 0 0.00176756517896597 0.000939152321114962 0.00292680071413937 0.0009041959211722
"ensejo" 0 0 0.00706065099202146 0.0061938680706101 0.0082015952102684 0.00347608453837597 0.0062012940033487 0.00104865771812081 0 0.0123533045089561 0 0 0 0
"ensinar" 0 0 0 0 0 0.00521412680756396 0.00206709800111623 0.00524328859060403 0.00365463682046597 0 0 0.00187830464222992 0.00439020107120906 0.0018083918423444
"ergueram" 0 0.00164203612479475 0 0.00206462269020337 0 0 0.00103354900055812 0.00104865771812081 0.00365463682046597 0.0082355363393041 0.00176756517896597 0.00281745696334489 0.00146340035706969 0.0036167836846888
"escolha" 0 0.00656814449917898 0 0 0.0061511964077013 0 0.00413419600223247 0.00629194630872483 0 0.00411776816965205 0.00176756517896597 0.00187830464222992 0 0
"escutando" 0.00245917765099351 0.00328407224958949 0 0 0 0 0.00206709800111623 0.00629194630872483 0.00182731841023298 0 0 0.00187830464222992 0.00146340035706969 0.0027125877635166
"espere" 0 0 0 0.00412924538040673 0.0102519940128355 0.00347608453837597 0.00516774500279058 0.00419463087248322 0 0 0 0.000939152321114962 0 0.0009041959211722
"esperto" 0 0 0 0 0 0.00173804226918799 0 0.00314597315436242 0 0 0 0.00751321856891969 0.00439020107120906 0.0027125877635166
"espessa" 0.00491835530198702 0.00492610837438424 0 0 0 0.00173804226918799 0.00103354900055812 0 0.00548195523069895 0 0.00353513035793195 0.00375660928445985 0.00292680071413937 0.0013562938817583
"espiga" 0 0 0 0 0 0.00521412680756396 0 0.00734060402684564 0 0 0 0.000939152321114962 0.00439020107120906 0.0031646857241027
"estilo" 0 0.00328407224958949 0 0.00412924538040673 0.0061511964077013 0.00695216907675195 0 0.00524328859060403 0 0.00411776816965205 0 0.00375660928445985 0 0
"estrangeiros" 0 0.0114942528735632 0 0 0 0.00173804226918799 0.00206709800111623 0 0.00182731841023298 0.00411776816965205 0 0 0 0.0040688816452749
"estranhos" 0 0.00164203612479475 0 0.0061938680706101 0.0020503988025671 0.00347608453837597 0.00310064700167435 0.00104865771812081 0.00182731841023298 0.0082355363393041 0.00883782589482987 0 0.00292680071413937 0
"exaltação" 0 0.00328407224958949 0.0211819529760644 0 0 0 0.00206709800111623 0.00629194630872483 0 0 0.0070702607158639 0 0 0.0004520979605861
"exclamando" 0 0.00656814449917898 0.0176516274800537 0.0061938680706101 0.0061511964077013 0 0 0.00104865771812081 0.00182731841023298 0 0 0 0.00146340035706969 0.0013562938817583
"existia" 0 0.00164203612479475 0.00353032549601073 0.00206462269020337 0 0 0.00206709800111623 0 0.00548195523069895 0 0 0.00469576160557481 0.00292680071413937 0.0027125877635166
"extraordinaria" 0 0 0 0 0 0 0.00413419600223247 0 0 0.0082355363393041 0.0070702607158639 0 0 0.0049730775664471
"familiarmente" 0 0 0 0 0 0.00173804226918799 0.00206709800111623 0.00419463087248322 0 0 0 0.00281745696334489 0 0.0049730775664471
"fazenda" 0 0 0 0 0 0.00347608453837597 0.00206709800111623 0.00209731543624161 0 0 0 0.00751321856891969 0 0.0031646857241027
"fenda" 0 0 0 0 0 0 0 0 0.00365463682046597 0 0 0.0131481324956095 0.00439020107120906 0.0009041959211722
"ficamos" 0 0.00328407224958949 0 0.00206462269020337 0.0061511964077013 0 0.00413419600223247 0.00314597315436242 0 0 0 0.00375660928445985 0.00146340035706969 0.0013562938817583
"finos" 0.00245917765099351 0.00328407224958949 0 0.00206462269020337 0 0 0 0 0 0 0 0.0103306755322646 0.00292680071413937 0.0018083918423444
"fisionomia" 0.0172142435569546 0.00164203612479475 0 0.00412924538040673 0.0020503988025671 0.00173804226918799 0 0.00838926174496644 0 0 0 0.000939152321114962 0 0
"formosos" 0 0 0.0353032549601073 0 0 0 0.00206709800111623 0 0.00365463682046597 0 0.00176756517896597 0.00469576160557481 0.00146340035706969 0
"fortemente" 0 0.00656814449917898 0 0 0 0.00173804226918799 0 0 0 0 0.00176756517896597 0.00187830464222992 0.00585360142827875 0.0040688816452749
"fraca" 0 0 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00310064700167435 0.00314597315436242 0.00182731841023298 0 0.00176756517896597 0.00281745696334489 0 0.0022604898029305
"frias" 0.00737753295298052 0.00328407224958949 0 0.00412924538040673 0 0 0.00103354900055812 0.00104865771812081 0.00548195523069895 0.0123533045089561 0.00353513035793195 0 0.00292680071413937 0.0009041959211722
"fruta" 0 0 0 0 0.0020503988025671 0 0 0.0146812080536913 0 0 0 0.000939152321114962 0.00439020107120906 0.0009041959211722
"fugira" 0.00491835530198702 0 0.00353032549601073 0.00412924538040673 0 0.00695216907675195 0 0 0 0 0.00176756517896597 0.000939152321114962 0.00292680071413937 0.0036167836846888
"fundos" 0 0.00492610837438424 0.00353032549601073 0 0.0020503988025671 0 0.00103354900055812 0 0.00548195523069895 0 0.00176756517896597 0.00469576160557481 0.00439020107120906 0.0013562938817583
"furiosa" 0.00245917765099351 0 0 0 0 0 0 0 0 0.00411776816965205 0 0.00657406624780473 0.00878040214241812 0.0027125877635166
"genero" 0 0 0.00353032549601073 0 0 0 0.0144696860078136 0 0 0.00411776816965205 0 0 0 0.0022604898029305
"génio" 0.00983671060397403 0.00821018062397373 0 0 0 0.00173804226918799 0.00103354900055812 0 0 0 0 0.00939152321114962 0 0
"herói" 0.00245917765099351 0.00656814449917898 0 0.00412924538040673 0 0 0 0.00524328859060403 0.00182731841023298 0 0 0.00657406624780473 0.00146340035706969 0
"hespanha" 0 0 0 0 0 0 0.00310064700167435 0 0 0 0.0159080866106938 0 0 0.0040688816452749
"hino" 0 0.00492610837438424 0 0 0 0.00173804226918799 0 0.00104865771812081 0.0201005025125628 0 0 0.00281745696334489 0.00292680071413937 0
"histórico" 0 0.00328407224958949 0 0 0 0.00347608453837597 0 0.00104865771812081 0 0 0 0.0122089801744945 0.00439020107120906 0
"houvera" 0 0 0 0 0 0 0 0 0.0109639104613979 0.00411776816965205 0.00176756517896597 0.000939152321114962 0.00146340035706969 0.0049730775664471
"humanas" 0.00245917765099351 0.00164203612479475 0 0 0 0.00173804226918799 0.00206709800111623 0.00104865771812081 0.00730927364093193 0.00411776816965205 0.00176756517896597 0.00187830464222992 0.00146340035706969 0.0027125877635166
"humilhação" 0.014755065905961 0 0.00706065099202146 0.00206462269020337 0.0020503988025671 0 0 0.00209731543624161 0 0 0 0.00281745696334489 0.00146340035706969 0.0022604898029305
"ii" 0 0 0 0 0 0.00521412680756396 0.00103354900055812 0 0.00182731841023298 0 0 0.0140872848167244 0.00146340035706969 0
"incêndio" 0.00491835530198702 0 0 0.00206462269020337 0 0.00521412680756396 0 0 0.0255824577432618 0 0 0.000939152321114962 0 0
"infamia" 0 0 0.0388335804561181 0 0 0 0.00103354900055812 0 0 0 0.0070702607158639 0 0 0.0022604898029305
"infinita" 0.00737753295298052 0 0.00353032549601073 0 0.0020503988025671 0 0 0 0 0.0082355363393041 0 0.00375660928445985 0 0.004520979605861
"invasores" 0 0.00492610837438424 0 0 0 0 0 0 0.00730927364093193 0 0.0247459125055236 0 0 0
"jacintos" 0 0 0 0 0 0.00347608453837597 0 0 0 0 0 0 0.0278046067843241 0
"justa" 0 0.00164203612479475 0 0 0 0 0.00310064700167435 0.00209731543624161 0 0 0.0070702607158639 0.000939152321114962 0.00146340035706969 0.0040688816452749
"lâmpada" 0 0 0 0.0123877361412202 0.0041007976051342 0 0 0.00104865771812081 0.00730927364093193 0 0 0.00657406624780473 0.00146340035706969 0
"lanhoso" 0 0 0 0 0 0.0330228031145717 0 0 0 0 0 0.00187830464222992 0 0
"lembre" 0 0.00164203612479475 0 0.0103231134510168 0.0020503988025671 0 0.00723484300390682 0.00524328859060403 0 0 0.00176756517896597 0 0 0.0004520979605861
"lhas" 0.00245917765099351 0.00164203612479475 0 0.0061938680706101 0.0082015952102684 0.00695216907675195 0 0.00734060402684564 0 0 0 0.000939152321114962 0 0
"ligeiros" 0 0.00492610837438424 0 0.00206462269020337 0 0 0.00206709800111623 0 0.0109639104613979 0.00411776816965205 0 0.00187830464222992 0.00731700178534844 0.0004520979605861
"local" 0 0.00985221674876847 0.0105909764880322 0.0144523588314236 0 0.00173804226918799 0 0 0 0 0.00353513035793195 0.00187830464222992 0 0
"luminosa" 0.00491835530198702 0.00328407224958949 0 0 0 0 0.00103354900055812 0 0.00182731841023298 0 0.00176756517896597 0.00563491392668977 0.00439020107120906 0.0022604898029305
"luminoso" 0 0.00164203612479475 0 0 0 0 0 0.00104865771812081 0 0 0 0.00281745696334489 0.00439020107120906 0.0058772734876193
"madre" 0 0 0 0.0185816042118303 0.0020503988025671 0.00347608453837597 0 0 0 0.00411776816965205 0.00176756517896597 0.000939152321114962 0.00146340035706969 0.0022604898029305
"magistrado" 0 0 0 0.022710849592237 0.0061511964077013 0.00173804226918799 0 0 0 0 0 0 0 0.0027125877635166
"males" 0 0.00164203612479475 0 0 0 0.00347608453837597 0.00310064700167435 0.00209731543624161 0.00365463682046597 0.00411776816965205 0.00176756517896597 0.00187830464222992 0.00439020107120906 0.0018083918423444
"mancha" 0.00245917765099351 0.00164203612479475 0 0.00412924538040673 0 0 0.00206709800111623 0.00314597315436242 0.00182731841023298 0.00411776816965205 0 0.00281745696334489 0.00146340035706969 0.0027125877635166
"marizac" 0 0 0 0 0 0 0 0 0 0 0 0 0.0307314074984634 0
"medonho" 0 0 0 0 0 0.00173804226918799 0.00103354900055812 0.00209731543624161 0.00730927364093193 0 0 0.00187830464222992 0.00585360142827875 0.0031646857241027
"mesta" 0 0.0344827586206897 0 0 0 0 0 0 0 0 0 0 0 0
"mestra" 0 0 0 0.0144523588314236 0.0020503988025671 0.00521412680756396 0.00206709800111623 0.00734060402684564 0 0 0 0 0 0.0004520979605861
"morada" 0 0.00164203612479475 0 0 0 0 0.00103354900055812 0 0.0201005025125628 0.0082355363393041 0 0 0.00292680071413937 0.0018083918423444
"morava" 0 0 0 0.00206462269020337 0.0041007976051342 0.00521412680756396 0.00310064700167435 0.00209731543624161 0.00182731841023298 0 0.00176756517896597 0.000939152321114962 0 0.0031646857241027
"mysterio" 0 0 0 0 0 0 0.00723484300390682 0 0 0.00411776816965205 0.0159080866106938 0 0 0.0018083918423444
"nuas" 0.00491835530198702 0.00164203612479475 0 0.00206462269020337 0.0020503988025671 0 0 0.00209731543624161 0.00182731841023298 0 0 0.00187830464222992 0.00878040214241812 0.0022604898029305
"ocidental" 0 0.0311986863711002 0 0 0 0 0 0 0.00365463682046597 0 0 0 0 0
"ociosidade" 0 0 0 0 0.0020503988025671 0 0.00413419600223247 0.00209731543624161 0 0 0.00176756517896597 0.00563491392668977 0.00292680071413937 0.0022604898029305
"ódios" 0.0221325988589416 0.00821018062397373 0 0 0.0020503988025671 0.00347608453837597 0 0 0.00730927364093193 0 0 0 0 0
"ordenou" 0 0.013136288998358 0 0.00412924538040673 0.0082015952102684 0 0.00103354900055812 0 0.00365463682046597 0.00411776816965205 0.00176756517896597 0.000939152321114962 0 0.0004520979605861
"outeiro" 0 0.00164203612479475 0 0.00206462269020337 0 0.00347608453837597 0 0.00629194630872483 0.00548195523069895 0 0.00176756517896597 0.00563491392668977 0.00146340035706969 0
"pasta" 0 0 0 0 0 0.0104282536151279 0 0 0 0 0 0.00751321856891969 0.00292680071413937 0.0022604898029305
"paternal" 0 0 0.00353032549601073 0.0061938680706101 0.0020503988025671 0 0.00516774500279058 0.00104865771812081 0 0 0.00176756517896597 0.00187830464222992 0.00146340035706969 0.0027125877635166
"penas" 0.00245917765099351 0 0 0.0061938680706101 0.0020503988025671 0.00173804226918799 0.00206709800111623 0.00629194630872483 0 0 0 0.00187830464222992 0.00731700178534844 0
"pequeninas" 0.0196734212079481 0 0.0211819529760644 0 0 0 0 0 0 0 0 0.000939152321114962 0.00292680071413937 0.0018083918423444
"percebe" 0 0 0 0 0.0184535892231039 0.00173804226918799 0.00723484300390682 0 0 0 0.00353513035793195 0 0 0.0009041959211722
"pinho" 0.00491835530198702 0 0 0 0 0.0156423804226919 0 0.00104865771812081 0 0.00411776816965205 0 0.00281745696334489 0.00292680071413937 0.0013562938817583
"poderei" 0 0 0.00706065099202146 0.0123877361412202 0.0020503988025671 0.00173804226918799 0.00206709800111623 0.00314597315436242 0.00182731841023298 0.00411776816965205 0.00530269553689792 0 0 0.0004520979605861
"populares" 0 0 0 0 0.0020503988025671 0.00521412680756396 0.00413419600223247 0.00314597315436242 0 0.0082355363393041 0.0106053910737958 0 0.00146340035706969 0.0004520979605861
"possuía" 0 0.00164203612479475 0 0 0 0.00173804226918799 0.00103354900055812 0.00734060402684564 0.00182731841023298 0 0 0.00281745696334489 0.0102438024994878 0
"pranto" 0 0 0.0105909764880322 0.0061938680706101 0.0041007976051342 0.00173804226918799 0.00103354900055812 0.00104865771812081 0.00182731841023298 0.00411776816965205 0.00353513035793195 0 0.00292680071413937 0.0018083918423444
"prendia" 0.00245917765099351 0.00164203612479475 0.0141213019840429 0 0 0 0.00103354900055812 0.00209731543624161 0.00182731841023298 0 0 0 0.00585360142827875 0.0031646857241027
"preparado" 0 0.00164203612479475 0.00353032549601073 0.00412924538040673 0.0020503988025671 0.00173804226918799 0.00103354900055812 0.00104865771812081 0 0 0 0.000939152321114962 0.00731700178534844 0.0031646857241027
"prestes" 0.00245917765099351 0.00492610837438424 0.00353032549601073 0 0.0020503988025671 0.00173804226918799 0.00310064700167435 0.00104865771812081 0.0127912288716309 0 0 0.00281745696334489 0 0
"prisão" 0.00245917765099351 0.00164203612479475 0.00353032549601073 0.0103231134510168 0 0.00695216907675195 0.00310064700167435 0 0 0.00411776816965205 0.00176756517896597 0.000939152321114962 0 0.0013562938817583
"prisioneiro" 0 0.00821018062397373 0 0 0 0.00521412680756396 0 0 0 0 0.0194432169686257 0.000939152321114962 0 0.0004520979605861
"processo" 0 0.00328407224958949 0.00353032549601073 0.00412924538040673 0.0041007976051342 0.00521412680756396 0.00723484300390682 0 0 0 0.00176756517896597 0 0.00439020107120906 0
"procuravam" 0 0.00656814449917898 0.00353032549601073 0 0.0020503988025671 0 0.00206709800111623 0.00104865771812081 0.00365463682046597 0 0.00530269553689792 0.00281745696334489 0 0.0018083918423444
"prompto" 0 0 0.00353032549601073 0 0 0 0.00723484300390682 0 0 0.0082355363393041 0.00353513035793195 0 0 0.0040688816452749
"pronto" 0 0.00821018062397373 0 0.00206462269020337 0.0020503988025671 0.00521412680756396 0 0.00734060402684564 0 0 0 0.00187830464222992 0.00292680071413937 0
"quadra" 0 0.00656814449917898 0.00353032549601073 0 0.0020503988025671 0.00521412680756396 0.00103354900055812 0.00524328859060403 0.00182731841023298 0 0.00176756517896597 0.00375660928445985 0 0
"quebrar" 0 0 0 0.00412924538040673 0 0 0 0.00104865771812081 0.0109639104613979 0 0 0.000939152321114962 0.00292680071413937 0.0040688816452749
"recebido" 0.00245917765099351 0.00164203612479475 0.00353032549601073 0.00412924538040673 0.0041007976051342 0.00173804226918799 0.00310064700167435 0.00314597315436242 0 0 0.0070702607158639 0.000939152321114962 0 0.0009041959211722
"recordou" 0 0.00164203612479475 0 0 0.0020503988025671 0 0.00103354900055812 0 0 0 0.00353513035793195 0.00939152321114962 0.00146340035706969 0.0022604898029305
"religiosas" 0.00245917765099351 0.00492610837438424 0 0.0144523588314236 0.0061511964077013 0.00173804226918799 0.00103354900055812 0.00104865771812081 0 0.00411776816965205 0 0 0 0.0013562938817583
"reps" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0094940571723081
"resplandecia" 0 0 0 0 0 0 0 0 0 0 0 0.00375660928445985 0.0102438024994878 0.004520979605861
"responderam" 0 0 0.00353032549601073 0.00206462269020337 0 0.00521412680756396 0.00310064700167435 0 0.00548195523069895 0.0164710726786082 0.0070702607158639 0.000939152321114962 0 0.0004520979605861
"resumo" 0 0.00164203612479475 0 0 0 0 0 0 0.00365463682046597 0 0 0.00375660928445985 0.00585360142827875 0.004520979605861
"rolando" 0 0 0 0 0.0020503988025671 0 0 0 0.00182731841023298 0 0.00353513035793195 0.00281745696334489 0.0117072028565575 0.0027125877635166
